player_id,year,team,position,age
cf05a9b9-1ccf-5c78-b51e-a685a5a6a6b9,1994,Italy,Forward,27.0
cf05a9b9-1ccf-5c78-b51e-a685a5a6a6b9,1990,Italy,Forward,23.0
cf05a9b9-1ccf-5c78-b51e-a685a5a6a6b9,1998,Italy,Forward,31.0
cb19a054-04f1-51c8-ae0f-b14ce5160ee4,1998,Iran,Midfielder,24.0
526e810a-f956-505b-b262-1268cf3f04a5,1986,Italy,Midfielder,30.0
39a153a7-ec0f-542c-8fa8-0f078e55f496,2014,Ecuador,Defender,32.0
99f4dcb1-fe54-5af7-9e7b-5893e1fbc801,2022,Denmark,Defender,25.0
0d425806-7e57-535c-8fad-a0bb5fd8cfa9,2018,Saudi Arabia,Midfielder,26.0
0d425806-7e57-535c-8fad-a0bb5fd8cfa9,2022,Saudi Arabia,Midfielder,30.0
974e8929-e6cd-5ded-9c70-fbd87316372c,1994,Morocco,Forward,24.0
d8c5cfa7-1145-5fa2-bfc2-3019c13f3980,1982,Kuwait,Goalkeeper,24.0
4072c05f-b13d-5305-a281-04cd428cb6ce,1982,Cameroon,Forward,27.0
43c96fb6-6667-592d-8ce2-855df4070763,1950,United States,Midfielder,23.0
4f6cbc11-54c3-52ee-90cf-5d63bcf6b6a3,1998,Brazil,Defender,28.0
1ec55f31-bed7-5b5a-9c77-a0dfda66ffba,1986,England,Goalkeeper,28.0
439eb951-e899-5ddb-86e3-81f4053fa233,1982,Honduras,Forward,30.0
a3704af0-1a59-54c3-a279-276182652626,1950,England,Forward,25.0
624c48fe-70a6-50c4-869a-ca4ec3712d21,2014,England,Defender,30.0
b95690a7-dd1d-504b-851a-87413b0d53a9,1958,Scotland,Forward,28.0
77896d96-4d27-53b3-8711-2291ae78e3d1,1974,Yugoslavia,Forward,26.0
3f021140-0082-58db-8355-391143c26283,1958,Wales,Defender,24.0
5834f866-98df-5113-8270-8be716717abf,1958,Wales,Midfielder,22.0
eae4bdfa-7c6d-5f68-9721-69eadc1f6544,1994,Spain,Midfielder,31.0
eae4bdfa-7c6d-5f68-9721-69eadc1f6544,1990,Spain,Midfielder,27.0
23b1c364-7d1b-523d-abd9-9290c9025ae6,1934,Egypt,Midfielder,
8a6df46e-d94d-5d04-bb58-436c4f8e3384,1990,United Arab Emirates,Forward,23.0
ec514551-80f7-59cf-bd87-3afb7d02b42c,2006,Iran,Defender,33.0
86685dae-dbf1-5dc0-8a5a-6711952fde26,1934,Netherlands,Forward,25.0
f7bbb773-61ed-5ecd-a149-a046ec002ac4,1986,Soviet Union,Midfielder,28.0
f7bbb773-61ed-5ecd-a149-a046ec002ac4,1982,Soviet Union,Midfielder,24.0
3c1d7eff-a209-56b9-8f1f-01888e12c4c7,2002,Croatia,Forward,24.0
3c1d7eff-a209-56b9-8f1f-01888e12c4c7,2006,Croatia,Forward,28.0
18ff5d4c-f812-5985-85d8-f053503e2d58,1994,Bulgaria,Midfielder,28.0
18ff5d4c-f812-5985-85d8-f053503e2d58,1998,Bulgaria,Midfielder,32.0
0754829a-6432-5966-ba3a-0df818351626,1994,Argentina,Forward,28.0
0754829a-6432-5966-ba3a-0df818351626,1990,Argentina,Forward,24.0
0754829a-6432-5966-ba3a-0df818351626,1998,Argentina,Forward,32.0
5c1d8bb1-7219-52a7-9ad4-8c6c8763ab2e,1994,United States,Defender,27.0
5c1d8bb1-7219-52a7-9ad4-8c6c8763ab2e,1990,United States,Defender,23.0
5c1d8bb1-7219-52a7-9ad4-8c6c8763ab2e,1998,United States,Defender,31.0
b4d758be-5755-5a84-964a-39c2e023d916,1974,Argentina,Forward,29.0
d092b336-d8d5-537c-b5f1-aa3506b68ff6,1954,Mexico,Forward,23.0
0fb8f1b5-b618-54ef-a7fe-32af89b51539,2022,Spain,Defender,19.0
7aa5b12a-13d9-5e6c-b365-18b33710dc0d,1994,Bolivia,Midfielder,23.0
d11a1f1d-3957-5d5f-9bb1-16516544c42a,1970,Brazil,Defender,24.0
7caf29fe-4d05-5d79-bfa2-24a15946e12b,2018,Senegal,Forward,23.0
7e87362e-cffb-5f52-8a90-a5566ed66d90,2022,Wales,Forward,33.0
c2623126-5064-5922-a092-6db48e14429b,1978,Argentina,Goalkeeper,28.0
c2623126-5064-5922-a092-6db48e14429b,1982,Argentina,Goalkeeper,32.0
ed75d11a-c272-5afe-9793-407f0e99e95a,1990,Romania,Forward,27.0
1071b209-4d3e-51df-9018-3332bcff6444,1990,Yugoslavia,Defender,28.0
7a681120-efcd-5ecb-bbf1-28b409fbc9fd,1966,England,Midfielder,21.0
7a681120-efcd-5ecb-bbf1-28b409fbc9fd,1970,England,Midfielder,25.0
a1de1d92-6923-5ba1-8762-7992c62c3456,1938,Switzerland,Goalkeeper,20.0
ced238d5-92c7-5107-8d27-5dc8867d98cc,2002,Germany,Midfielder,26.0
ced238d5-92c7-5107-8d27-5dc8867d98cc,2006,Germany,Midfielder,30.0
012d44a1-c0e9-55ed-ab59-8f82fc400319,1954,Switzerland,Forward,28.0
7efe4e96-f75c-5e59-acc9-c8ab685f83ae,1930,Uruguay,Goalkeeper,25.0
5d2e6343-03e4-5040-9c2c-a83146c83577,2022,Senegal,Defender,25.0
872f676e-ca82-56db-ad63-0169ae0faf40,1938,Hungary,Midfielder,26.0
04ca1d12-5d40-5b46-be25-a02eb9716f2b,2018,Nigeria,Defender,30.0
f936d86c-a1f2-5c21-b8ab-c38d4539a604,2014,Italy,Forward,24.0
8277e064-f65c-552d-b390-8a1a339d96df,2018,Panama,Defender,37.0
98e90e4d-5e5f-58a1-83d2-bf678b65771c,1998,South Africa,Goalkeeper,24.0
9b71c635-6795-557d-8057-4bf4066120c5,1982,Soviet Union,Defender,24.0
0248e62c-267f-5353-b4c7-18d380fab596,1954,Brazil,Forward,28.0
0248e62c-267f-5353-b4c7-18d380fab596,1950,Brazil,Forward,24.0
eba03876-a0c7-579b-87b8-4c7c2d3a5d56,2014,Ivory Coast,Defender,29.0
eba03876-a0c7-579b-87b8-4c7c2d3a5d56,2010,Ivory Coast,Defender,25.0
ccd37558-149e-5bee-8ac3-fe44a884b9c7,1970,Morocco,Midfielder,28.0
fb608be7-01e2-54d0-bd8c-bd85e87fbe9a,1986,Portugal,Defender,24.0
afe54345-705b-5d8f-9297-159816711a31,2018,Argentina,Midfielder,30.0
e115b542-d9bf-54e2-9d25-8af692565311,2014,Ecuador,Goalkeeper,29.0
a6bd5ef7-35e9-5d45-917b-62dc59ac6f86,1966,Soviet Union,Forward,20.0
23f01413-0de9-5d6e-87f3-07ead0f29a04,1966,England,Goalkeeper,29.0
23f01413-0de9-5d6e-87f3-07ead0f29a04,1970,England,Goalkeeper,33.0
667834fa-c3c3-5a5a-970e-0798d69904fd,1990,United States,Defender,26.0
1a0666cc-741b-530c-9881-bbdc28271deb,1958,England,Defender,29.0
f861536a-e624-5287-9262-aecaf20f79ec,2010,New Zealand,Goalkeeper,35.0
6ea925b8-4f12-5e8a-9c68-b3ae37d3050f,1966,Soviet Union,Goalkeeper,28.0
d1cf6122-125e-5ebc-9734-963c8d96c86e,1986,Scotland,Midfielder,28.0
584224c5-e1ea-5dce-89fa-bd04d643ec47,1966,Portugal,Defender,25.0
f268250c-d983-527a-922b-5f4f77ce6c32,2010,Brazil,Midfielder,29.0
b882cf7d-36cc-5b80-993c-da8af04626e7,1970,Israel,Defender,22.0
ae45a099-4505-577c-8912-1af5534e6e77,1966,France,Forward,24.0
2698f690-d2b4-5a9e-988d-bb6ad7c7adb2,2002,Spain,Midfielder,27.0
1be49b65-3015-5932-b9b7-a4b6350c2f59,1938,Poland,Forward,18.0
c1e080cc-7e5a-5b67-9816-0f9fb954aa7c,1978,France,Goalkeeper,31.0
c1e080cc-7e5a-5b67-9816-0f9fb954aa7c,1982,France,Goalkeeper,35.0
694258a6-6dd1-5e87-ba1f-e51261caa106,1938,Romania,Forward,28.0
694258a6-6dd1-5e87-ba1f-e51261caa106,1934,Romania,Forward,24.0
dea9ea53-078e-563b-8593-0218621be518,1982,Peru,Forward,30.0
49219a11-26dc-53dc-982b-a5b3b541c28e,1982,Argentina,Midfielder,23.0
8455ce6d-a4ed-5043-ac5b-55557f29c009,2002,Portugal,Midfielder,32.0
749ba7fc-8263-56cd-a41d-6e1737cd9938,1950,Brazil,Goalkeeper,29.0
31396191-b4dc-54f7-81b2-25e1d2e936b8,1930,Romania,Forward,22.0
36afbbb5-5bb8-562b-9b88-9cb22da5540f,1994,Italy,Defender,34.0
36afbbb5-5bb8-562b-9b88-9cb22da5540f,1990,Italy,Defender,30.0
36afbbb5-5bb8-562b-9b88-9cb22da5540f,1982,Italy,Defender,22.0
ae0ad201-d655-5a44-bf17-fd0f9274d755,1986,Italy,Midfielder,28.0
88c8d051-285b-5e9b-9bf8-c3d9bf53209d,1970,Uruguay,Forward,26.0
def72020-435b-57bf-b871-480c2bedebd6,1974,Argentina,Defender,28.0
8a06e3ca-b51f-586d-becc-aae6f40cda6a,1966,Italy,Midfielder,30.0
bca04c85-96e4-559f-9fb1-b8de341d829e,2022,Croatia,Defender,30.0
adf030fc-6de3-5a82-b568-1bc531dfae59,2014,England,Midfielder,21.0
7be34034-ee75-5cd6-a1fd-e16e3359163c,1982,Czechoslovakia,Defender,28.0
be3577e1-8802-5e24-82aa-6ca353f0f15b,1990,England,Midfielder,27.0
be3577e1-8802-5e24-82aa-6ca353f0f15b,1986,England,Midfielder,23.0
cf270e35-58d6-5455-8a79-9115166875e6,2014,Switzerland,Midfielder,29.0
cf270e35-58d6-5455-8a79-9115166875e6,2010,Switzerland,Midfielder,25.0
cf270e35-58d6-5455-8a79-9115166875e6,2006,Switzerland,Midfielder,21.0
5115357c-6734-598b-8192-537d4ef3314e,2006,Italy,Midfielder,28.0
a2ac98f1-c901-535a-bff3-e88ea28b16d6,2006,Czech Republic,Forward,25.0
62719b1d-c9bc-562c-90d7-813e86523da0,1938,Cuba,Defender,23.0
42bc8d8d-8508-5b77-abb9-2c8c277b7805,1990,Costa Rica,Goalkeeper,26.0
6a80ec21-e009-5489-a866-842fc4461ee2,2014,Costa Rica,Midfielder,31.0
3b8e2db2-8240-5e8d-8543-7b23efeff8ce,2010,Mexico,Midfielder,23.0
b4395435-d726-5c01-8f24-dc998abc6e47,1998,Chile,Forward,28.0
0a5e8053-3bdd-52e6-a76d-55d1be9abadf,2010,Paraguay,Goalkeeper,29.0
fb2f19c3-7daa-538e-9273-121338cb6885,2010,Paraguay,Midfielder,26.0
fb2f19c3-7daa-538e-9273-121338cb6885,2006,Paraguay,Midfielder,22.0
5ac80240-8587-5d1d-b92b-3bdb25340d56,1998,Jamaica,Goalkeeper,28.0
0705055b-f349-52db-94e2-7d01e870d49b,1986,Uruguay,Midfielder,25.0
81255c5b-05cf-5455-90c9-acf63464424e,2010,Paraguay,Forward,26.0
6338480a-6527-5ed6-ac19-de665f519504,2018,Colombia,Midfielder,25.0
fdc97151-4a51-553e-9754-f187759ef652,2010,New Zealand,Midfielder,30.0
57c148af-519a-586d-ac59-a5c529697e40,2014,Ivory Coast,Goalkeeper,35.0
57c148af-519a-586d-ac59-a5c529697e40,2010,Ivory Coast,Goalkeeper,31.0
57c148af-519a-586d-ac59-a5c529697e40,2006,Ivory Coast,Goalkeeper,27.0
3af0c01b-6b5f-5da1-ac28-fae0c34122fb,2010,England,Midfielder,29.0
b8d6b348-9deb-5907-875f-958c59193f00,1954,Austria,Defender,29.0
b8d6b348-9deb-5907-875f-958c59193f00,1958,Austria,Defender,33.0
9998d6d7-48ec-5fb5-894c-fce6f4c521c8,2022,Qatar,Goalkeeper,24.0
35b6b6f2-77fc-586e-bef6-f57e9830b334,2002,France,Goalkeeper,31.0
35b6b6f2-77fc-586e-bef6-f57e9830b334,2006,France,Goalkeeper,35.0
35b6b6f2-77fc-586e-bef6-f57e9830b334,1998,France,Goalkeeper,27.0
f7b5c77d-18b8-5bdb-acbb-1340d23cf90c,1974,Haiti,Forward,29.0
0381f1aa-d19a-599e-b920-100832361329,1998,South Africa,Forward,26.0
a3dc29f3-6327-5e86-a796-fa1d11039e8e,1986,Denmark,Midfielder,24.0
649f09a9-68d3-55c0-9b23-c84a5af37d53,1998,Nigeria,Goalkeeper,24.0
f901838a-070c-5260-8ad4-6de5060c5508,2014,Italy,Defender,33.0
f901838a-070c-5260-8ad4-6de5060c5508,2006,Italy,Defender,25.0
4f6ed1aa-9b0a-58b5-a460-5f57f086b932,1970,Mexico,Midfielder,26.0
e6e2c0c3-c3a6-5821-9796-fac72a429bf8,2014,Argentina,Defender,30.0
b66de679-1377-5834-b6f7-7e5032ce798c,1994,Germany,Midfielder,26.0
8729b71b-db46-58a6-816d-f1f16bf9b2fe,1950,Spain,Forward,24.0
098de436-668a-5344-b95a-a5fea6d43a03,1998,Morocco,Forward,26.0
69c46ba7-7a4d-51c9-8ca7-42ff0422809f,2022,Cameroon,Forward,27.0
e1eb2856-889a-5ea9-8de4-28bddd5fc3c8,2010,Cameroon,Defender,24.0
efe72a64-ae69-5e2e-8fef-a4f53784acff,2006,Serbia and Montenegro,Defender,22.0
1d710942-22e0-504e-b248-01fc095ef742,1938,France,Midfielder,23.0
454b8b73-1ecf-5d13-aed8-7ea541de3ad8,2010,Brazil,Defender,27.0
1bdfe2f1-88dc-58cc-b259-1cf0bcd36ef1,1994,Argentina,Midfielder,31.0
1bdfe2f1-88dc-58cc-b259-1cf0bcd36ef1,1990,Argentina,Midfielder,27.0
4d5c99b8-50cd-5d0f-aafa-be8963048e01,2006,Poland,Defender,29.0
38095bc2-2ca9-5615-b685-e960ec7217f3,1938,Brazil,Goalkeeper,28.0
670a619c-9903-53bc-b64f-2e4a5c0ec6db,1978,France,Midfielder,24.0
44bb106e-2a83-5094-9b2d-d0b459e7c8ac,1986,Uruguay,Defender,24.0
310a92e3-feb9-5b08-a369-4ef9a2c9c48d,1990,Argentina,Midfielder,28.0
310a92e3-feb9-5b08-a369-4ef9a2c9c48d,1986,Argentina,Midfielder,24.0
2fca850a-d589-5090-9b9d-048eed1e1249,1978,Brazil,Midfielder,23.0
2fca850a-d589-5090-9b9d-048eed1e1249,1982,Brazil,Midfielder,27.0
b9ee0af3-0bc4-5d1d-aa2a-0ede858b5147,1994,Argentina,Forward,25.0
b9ee0af3-0bc4-5d1d-aa2a-0ede858b5147,2002,Argentina,Forward,33.0
b9ee0af3-0bc4-5d1d-aa2a-0ede858b5147,1998,Argentina,Forward,29.0
c378ef44-7345-5c26-b6b4-213efdefdecd,1986,France,Goalkeeper,29.0
37859ac3-e93d-5fc2-b273-f1f3c6436883,2018,Belgium,Forward,25.0
37859ac3-e93d-5fc2-b273-f1f3c6436883,2022,Belgium,Forward,29.0
5111b830-ec22-59ac-88d3-bd09df352a6e,1986,Paraguay,Goalkeeper,26.0
823266a9-7396-5ce0-a485-124f1c5e50d3,1978,France,Defender,21.0
823266a9-7396-5ce0-a485-124f1c5e50d3,1986,France,Defender,29.0
823266a9-7396-5ce0-a485-124f1c5e50d3,1982,France,Defender,25.0
9c6dfdeb-7cd1-5fd0-822f-4a311fca6c6d,1998,England,Midfielder,30.0
7b8be7ba-b3d8-51f1-b7d1-1a44300649ca,1954,West Germany,Defender,27.0
2cb9eb3a-8eca-582c-a3f4-30d95f5ed7ce,1954,Brazil,Midfielder,29.0
2cb9eb3a-8eca-582c-a3f4-30d95f5ed7ce,1950,Brazil,Midfielder,25.0
85ae3de2-5641-54f4-837e-6d9644065d11,2002,Germany,Defender,27.0
b93470f2-a2d4-56b2-b8bd-30c43620ecd0,1978,Austria,Midfielder,21.0
b93470f2-a2d4-56b2-b8bd-30c43620ecd0,1982,Austria,Midfielder,25.0
6e5229c4-8020-5653-9445-3e7435e72d45,1978,Austria,Goalkeeper,23.0
f15bbaee-6a76-5eb2-ae64-f2283c6fcc96,1990,Austria,Midfielder,21.0
528ade8f-7055-5699-bd16-17dc27786112,2010,Mexico,Forward,31.0
fdd825c7-94e3-5155-ae16-3eff02aa494a,1990,Argentina,Defender,32.0
56fc8fa8-babe-51d5-9659-8a293c7bd5d3,2002,Tunisia,Midfielder,31.0
56fc8fa8-babe-51d5-9659-8a293c7bd5d3,1998,Tunisia,Midfielder,27.0
6dfeb61c-e23e-568c-87af-1b7c2710beba,1970,Peru,Midfielder,23.0
e4693d09-d5e0-56db-9fc5-188c9d17e2ea,1974,Haiti,Defender,25.0
47dc6eb5-f1be-5f8b-ac9f-2414dcb6cdbc,2002,Portugal,Goalkeeper,33.0
f8d3483d-693c-54f4-a7de-037548087928,2002,Turkey,Midfielder,24.0
945ba2a1-d76e-5eaa-a932-39a0da814a58,1954,Yugoslavia,Goalkeeper,26.0
945ba2a1-d76e-5eaa-a932-39a0da814a58,1950,Yugoslavia,Goalkeeper,22.0
945ba2a1-d76e-5eaa-a932-39a0da814a58,1958,Yugoslavia,Goalkeeper,30.0
0e3b68be-68f7-54eb-a5bb-d56ce5a93737,1990,England,Forward,29.0
0e3b68be-68f7-54eb-a5bb-d56ce5a93737,1986,England,Forward,25.0
888ee356-1cec-5ecd-ba40-675dfae1bbe4,2014,United States,Defender,32.0
888ee356-1cec-5ecd-ba40-675dfae1bbe4,2010,United States,Defender,28.0
888ee356-1cec-5ecd-ba40-675dfae1bbe4,2002,United States,Defender,20.0
888ee356-1cec-5ecd-ba40-675dfae1bbe4,2006,United States,Defender,24.0
5317008a-7742-5f50-9e03-ac0680e60bef,2010,Australia,Defender,29.0
5317008a-7742-5f50-9e03-ac0680e60bef,2006,Australia,Defender,25.0
90dd7542-a2b9-5e9e-8ea2-1b8c9654cd90,1934,France,Midfielder,22.0
7cbda251-89de-5319-8f5b-64ee681eade6,2014,Chile,Midfielder,30.0
7cbda251-89de-5319-8f5b-64ee681eade6,2010,Chile,Midfielder,26.0
e7c94ebc-d230-5886-98a9-63258c360dd8,1994,Brazil,Forward,30.0
e7c94ebc-d230-5886-98a9-63258c360dd8,1990,Brazil,Forward,26.0
e7c94ebc-d230-5886-98a9-63258c360dd8,1998,Brazil,Forward,34.0
834d2010-1e80-52d0-88a0-85b6ab7f6fa6,2014,Honduras,Defender,29.0
a6d6171a-3cc0-5622-91c6-70d890978566,1966,West Germany,Defender,21.0
a6d6171a-3cc0-5622-91c6-70d890978566,1970,West Germany,Defender,25.0
a6d6171a-3cc0-5622-91c6-70d890978566,1974,West Germany,Defender,29.0
31275811-521d-5ea3-ba5a-e02154593b56,2014,United States,Midfielder,32.0
7e2d304a-b785-50b0-8d73-29e7ee367cee,2002,England,Midfielder,27.0
7e2d304a-b785-50b0-8d73-29e7ee367cee,2006,England,Midfielder,31.0
7e2d304a-b785-50b0-8d73-29e7ee367cee,1998,England,Midfielder,23.0
b29b374c-d29f-5622-b402-1442353480c5,2010,Denmark,Midfielder,27.0
aa8cce97-2727-5fc9-a90a-34f87bc17bd1,2014,Cameroon,Defender,30.0
a3ab0841-a458-5b79-9720-f08577301309,2018,Poland,Defender,22.0
a3ab0841-a458-5b79-9720-f08577301309,2022,Poland,Defender,26.0
3175c9ae-5b49-5782-bf5f-5b665a05f71e,2018,Tunisia,Defender,28.0
7a6fc4e5-615b-5f95-990e-caa5f28761f0,2014,United States,Midfielder,27.0
69ef2d72-8da6-5e31-a228-0bcb6f065c57,1938,Netherlands,Defender,29.0
0c9b5596-6f91-5d71-8e7e-1619bbf9c98b,1978,West Germany,Midfielder,32.0
a7beebec-3002-5045-870c-b132ed1b2a51,1950,Switzerland,Forward,22.0
88624fad-c1ab-5d0c-929d-85e6b02ca2c5,1994,Spain,Forward,30.0
aead6f43-8267-50bc-9fd1-0447fe3e7d1d,2014,Bosnia and Herzegovina,Goalkeeper,27.0
c64609e8-ca96-55c2-be74-cb038ff2a4dd,2018,Australia,Defender,28.0
c64609e8-ca96-55c2-be74-cb038ff2a4dd,2022,Australia,Defender,32.0
109ffca4-e23b-51d1-80c0-0a245085aa4e,2018,Switzerland,Midfielder,33.0
109ffca4-e23b-51d1-80c0-0a245085aa4e,2014,Switzerland,Midfielder,29.0
109ffca4-e23b-51d1-80c0-0a245085aa4e,2010,Switzerland,Midfielder,25.0
109ffca4-e23b-51d1-80c0-0a245085aa4e,2006,Switzerland,Midfielder,21.0
6745e923-3467-518b-b4c8-2f0946c968ca,2014,Iran,Defender,30.0
8148c9a5-9991-5392-baa1-5546be47ff98,1990,West Germany,Midfielder,30.0
68746b19-3735-5e37-b6c6-bb796645283a,2018,Iran,Goalkeeper,26.0
68746b19-3735-5e37-b6c6-bb796645283a,2022,Iran,Goalkeeper,30.0
c7f6eaf5-44c7-56fc-ba2d-962cb9a74f37,2014,Iran,Defender,27.0
74068baa-f700-5a3f-96db-a5b3d00b5c93,2002,Tunisia,Goalkeeper,26.0
dbf4c902-2354-5123-898d-eb62ba965bc3,1930,Yugoslavia,Forward,21.0
295d6669-7a95-5554-ac71-56081ddf5c20,1986,Soviet Union,Midfielder,26.0
fa1cc5b1-8473-5740-b155-d6e5fcfdc2cb,2010,Algeria,Defender,28.0
fccbff48-c6e3-5792-8932-afb3a72bbd85,2018,Morocco,Midfielder,28.0
b9c78327-238b-5be9-9a92-e6ddae64d2ef,1954,Yugoslavia,Defender,25.0
679190c3-cff5-5ddc-a1d9-6d78889285fd,1934,Argentina,Defender,25.0
44750da8-e24c-52c6-88a4-c49bee1121f6,2014,Algeria,Defender,25.0
545c5726-7566-5152-af76-c31a680d087e,1970,England,Midfielder,24.0
927ae9ca-e8f7-518b-9a61-e0cf15836f69,1994,Cameroon,Goalkeeper,40.0
927ae9ca-e8f7-518b-9a61-e0cf15836f69,1990,Cameroon,Goalkeeper,36.0
927ae9ca-e8f7-518b-9a61-e0cf15836f69,1982,Cameroon,Goalkeeper,28.0
4daf242c-6968-5e9c-84ae-08f0013d2096,2022,Germany,Defender,21.0
d462f534-d152-5329-af31-9868013a004a,2010,Algeria,Defender,24.0
fa4acb47-cc48-52bd-a976-94c15055b213,2002,Brazil,Defender,26.0
8da08281-6c9c-5332-b4a5-50748b63a978,2022,England,Midfielder,19.0
0ac6aa71-429a-5803-90a0-49feb19f4f8e,1966,Brazil,Defender,36.0
0ac6aa71-429a-5803-90a0-49feb19f4f8e,1958,Brazil,Defender,28.0
0ac6aa71-429a-5803-90a0-49feb19f4f8e,1962,Brazil,Defender,32.0
6f990e7e-8eae-5d42-acd1-d7e4a3edf39d,1970,Israel,Defender,23.0
fba79cc8-264c-566b-aa1e-1012ca81204a,1986,France,Forward,24.0
fba79cc8-264c-566b-aa1e-1012ca81204a,1982,France,Forward,20.0
20cc70d6-f2c4-57d8-a5c9-533f2ba73be3,1958,France,Midfielder,29.0
8bff4a1d-536e-5bbc-8ab9-c82a210753cd,1986,Algeria,Midfielder,28.0
8bff4a1d-536e-5bbc-8ab9-c82a210753cd,1982,Algeria,Midfielder,24.0
c3177a37-0aec-5362-a439-e750be50f8e9,1978,Italy,Defender,28.0
c3177a37-0aec-5362-a439-e750be50f8e9,1974,Italy,Defender,24.0
1382b9ee-bab0-5019-b2fb-b502b6d5c0d6,1958,Mexico,Defender,24.0
d8405597-0fed-53cc-bcc1-660a3d7758e7,1994,Romania,Defender,30.0
2b641951-a245-563b-85af-1265019cb664,1958,Soviet Union,Goalkeeper,25.0
644ffd17-6464-53a4-bb99-1025b7a96c08,1962,Argentina,Forward,31.0
b59ed14f-1715-5532-a717-7a6d71cc7ec0,2002,Turkey,Midfielder,22.0
0e3eb0b5-1672-5c29-ac7b-39bcbca290f8,1998,Tunisia,Midfielder,25.0
f3930da5-2ce3-5684-bd66-d952df07db6a,2018,Tunisia,Midfielder,26.0
42585909-f4c7-5381-a132-9be967847c61,1978,Tunisia,Forward,25.0
d78c519b-e347-5cbd-9905-e0156251aa48,1978,Tunisia,Goalkeeper,26.0
84a77b51-94ec-59a5-bb16-4937c75b3675,1938,France,Defender,26.0
1efcef28-4796-544f-8454-b8bbfb0ddea1,1970,Morocco,Goalkeeper,29.0
a7733b7c-ca6a-52c9-9282-709dd1e343be,1978,Tunisia,Forward,24.0
a331cd49-38fb-594e-a7f2-afe00c3e50d9,2018,Tunisia,Goalkeeper,29.0
7d52f229-09aa-5749-812d-36670f585a25,1970,Israel,Forward,26.0
3aeec735-9743-5cad-9610-54247042bc7a,2022,Tunisia,Midfielder,23.0
477b1450-f063-5c98-abb2-e9bb32086614,2006,Tunisia,Forward,22.0
14521580-3712-50aa-affc-caaa4eb957f5,2022,Tunisia,Goalkeeper,30.0
fbe41fea-24fb-5a29-8c11-ae21869dfce4,2022,Tunisia,Forward,21.0
6ac635ef-1d6d-5bab-b92a-468dc61b9bf6,1998,Tunisia,Forward,24.0
a6d119a7-70f2-5d3c-822e-132551d4bfc3,1954,France,Forward,27.0
6d858ecf-fe37-561a-b50b-ee1940461be7,1998,Tunisia,Forward,24.0
c07e021f-8b67-5907-b2a7-c346b2b7dd1a,2018,Tunisia,Forward,27.0
d56f9abd-dcdf-5636-9d46-786b47197e85,2018,Tunisia,Defender,29.0
3540b28a-58bb-5bfd-963e-559616b69916,2002,Tunisia,Midfielder,21.0
eb7455d0-51ad-58b3-8a1c-7c2907c2e665,2014,Switzerland,Goalkeeper,31.0
eb7455d0-51ad-58b3-8a1c-7c2907c2e665,2010,Switzerland,Goalkeeper,27.0
eb7455d0-51ad-58b3-8a1c-7c2907c2e665,2006,Switzerland,Goalkeeper,23.0
931c1920-6293-54d1-b6bc-af4daf65f4dc,2018,Tunisia,Defender,31.0
c81a8904-07ab-5b12-8c90-2c7527349163,1994,Italy,Defender,26.0
353f19c6-6a73-5701-8ede-f3aca2835ab4,2018,Morocco,Defender,31.0
d93c4c42-ab36-5a09-8d3c-a8e9077fdf0e,1982,Algeria,Forward,27.0
38310708-dd42-529d-bd7a-f8f13514a0ee,1958,Hungary,Forward,25.0
10e4cd03-32ba-5941-93fa-546d73951559,1934,Germany,Midfielder,24.0
e440e5d8-bb6d-50dd-a56c-2ca92ed8450f,2010,Denmark,Forward,22.0
cea57e46-1607-5b3c-a29b-d88941bc8392,1966,Hungary,Forward,22.0
bbea398e-cd5c-5f65-b95e-c4d54c060b9c,1930,Brazil,Forward,24.0
0dc5fa3a-262c-5d0b-acb5-49b4089014bd,1954,Czechoslovakia,Midfielder,31.0
4774433f-c0e7-5995-a410-f9b7e432057f,1978,Italy,Midfielder,33.0
4774433f-c0e7-5995-a410-f9b7e432057f,1974,Italy,Midfielder,29.0
e2c7a8e1-b67c-56ec-badf-1eae8c8b050e,1990,Uruguay,Midfielder,25.0
e412a872-8246-557e-856b-3eb8847022e3,2014,Honduras,Forward,27.0
5897d3f0-1941-518c-a675-14b223ed32cf,1986,Algeria,Midfielder,23.0
e32a18ea-9c19-5a78-8f1f-b270cbe590e2,1970,Morocco,Defender,23.0
741ff6f5-2f7b-5127-a616-c4953a9ac3da,1986,Algeria,Midfielder,26.0
c5fcd703-2752-5e8b-bbbf-36815f50f85f,2022,Costa Rica,Midfielder,18.0
c411bf59-b6fb-515f-9ca1-8c1bf02076ad,2022,Morocco,Defender,29.0
ba0dd7e3-edef-58b7-b8e5-0b77d5114b3c,1986,Algeria,Forward,32.0
ba0dd7e3-edef-58b7-b8e5-0b77d5114b3c,1982,Algeria,Forward,28.0
beed84ac-d27f-51be-b006-9ee9a2acf1f8,1982,Algeria,Goalkeeper,27.0
79beb811-8545-503f-bc6b-4377bb707a35,2014,Algeria,Midfielder,20.0
8bbb7a40-64f3-5bfe-9ac8-f642c7eaa6ba,2018,Uruguay,Midfielder,21.0
8bbb7a40-64f3-5bfe-9ac8-f642c7eaa6ba,2022,Uruguay,Midfielder,25.0
27876c20-6873-55b9-84ad-0087414bfa4b,1950,England,Forward,26.0
b30995ad-816b-5f70-a024-2f0db7206a04,1986,Portugal,Goalkeeper,38.0
