year,team,position,avg_age_p_pos,avg_age
1998,Mexico,Goalkeeper,27.333333333333332,27.272727272727273
1998,Mexico,Midfielder,28.0,27.272727272727273
1998,Morocco,Defender,27.444444444444443,26.863636363636363
1998,Morocco,Forward,26.0,26.863636363636363
1998,Morocco,Goalkeeper,29.0,26.863636363636363
1998,Morocco,Midfielder,25.5,26.863636363636363
1998,Netherlands,Defender,26.142857142857142,27.045454545454547
1998,Netherlands,Forward,26.5,27.045454545454547
1998,Netherlands,Goalkeeper,31.0,27.045454545454547
1998,Netherlands,Midfielder,26.625,27.045454545454547
1998,Nigeria,Defender,27.0,26.727272727272727
1998,Nigeria,Forward,27.0,26.727272727272727
1998,Nigeria,Goalkeeper,29.666666666666668,26.727272727272727
1998,Nigeria,Midfielder,25.0,26.727272727272727
1998,Norway,Defender,28.25,28.181818181818183
1998,Norway,Forward,27.6,28.181818181818183
1998,Norway,Goalkeeper,26.666666666666668,28.181818181818183
1998,Norway,Midfielder,29.333333333333332,28.181818181818183
1998,Paraguay,Defender,26.5,26.772727272727273
1998,Paraguay,Forward,27.0,26.772727272727273
1998,Paraguay,Goalkeeper,28.333333333333332,26.772727272727273
1998,Paraguay,Midfielder,26.166666666666668,26.772727272727273
1998,Romania,Defender,29.333333333333332,28.5
1998,Romania,Forward,28.6,28.5
1998,Romania,Goalkeeper,31.666666666666668,28.5
1998,Romania,Midfielder,26.625,28.5
1998,Saudi Arabia,Defender,24.428571428571427,25.772727272727273
1998,Saudi Arabia,Forward,25.666666666666668,25.772727272727273
1998,Saudi Arabia,Goalkeeper,25.0,25.772727272727273
1998,Saudi Arabia,Midfielder,27.11111111111111,25.772727272727273
1998,Scotland,Defender,30.75,29.954545454545453
1998,Scotland,Forward,29.6,29.954545454545453
1998,Scotland,Goalkeeper,32.666666666666664,29.954545454545453
1998,Scotland,Midfielder,27.833333333333332,29.954545454545453
1998,South Africa,Defender,26.0,26.304347826086957
1998,South Africa,Forward,26.4,26.304347826086957
1998,South Africa,Goalkeeper,26.25,26.304347826086957
1998,South Africa,Midfielder,26.5,26.304347826086957
1998,South Korea,Defender,26.666666666666668,26.227272727272727
1998,South Korea,Forward,26.0,26.227272727272727
1998,South Korea,Goalkeeper,26.0,26.227272727272727
1998,South Korea,Midfielder,25.833333333333332,26.227272727272727
1998,Spain,Defender,28.11111111111111,27.227272727272727
1998,Spain,Forward,25.0,27.227272727272727
1998,Spain,Goalkeeper,31.333333333333332,27.227272727272727
1998,Spain,Midfielder,25.4,27.227272727272727
1998,Tunisia,Defender,26.0,26.363636363636363
1998,Tunisia,Forward,25.25,26.363636363636363
1998,Tunisia,Goalkeeper,31.666666666666668,26.363636363636363
1998,Tunisia,Midfielder,25.142857142857142,26.363636363636363
1998,United States,Defender,28.0,28.90909090909091
1998,United States,Forward,29.0,28.90909090909091
1998,United States,Goalkeeper,28.333333333333332,28.90909090909091
1998,United States,Midfielder,29.875,28.90909090909091
1998,Yugoslavia,Defender,29.0,28.227272727272727
1998,Yugoslavia,Forward,25.0,28.227272727272727
1998,Yugoslavia,Goalkeeper,28.0,28.227272727272727
1998,Yugoslavia,Midfielder,29.11111111111111,28.227272727272727
2002,Argentina,Defender,28.0,28.782608695652176
2002,Argentina,Forward,30.75,28.782608695652176
2002,Argentina,Goalkeeper,31.0,28.782608695652176
2002,Argentina,Midfielder,27.77777777777778,28.782608695652176
2002,Belgium,Defender,29.857142857142858,29.52173913043478
2002,Belgium,Forward,28.5,29.52173913043478
2002,Belgium,Goalkeeper,30.0,29.52173913043478
2002,Belgium,Midfielder,29.555555555555557,29.52173913043478
2002,Brazil,Defender,26.875,26.73913043478261
2002,Brazil,Forward,28.0,26.73913043478261
2002,Brazil,Goalkeeper,29.0,26.73913043478261
2002,Brazil,Midfielder,25.444444444444443,26.73913043478261
2002,Cameroon,Defender,25.5,25.391304347826086
2002,Cameroon,Forward,25.8,25.391304347826086
2002,Cameroon,Goalkeeper,28.666666666666668,25.391304347826086
2002,Cameroon,Midfielder,23.571428571428573,25.391304347826086
2002,China,Defender,25.625,26.652173913043477
2002,China,Forward,27.75,26.652173913043477
2002,China,Goalkeeper,29.666666666666668,26.652173913043477
2002,China,Midfielder,26.0,26.652173913043477
2002,Costa Rica,Defender,26.666666666666668,27.695652173913043
2002,Costa Rica,Forward,25.333333333333332,27.695652173913043
2002,Costa Rica,Goalkeeper,31.0,27.695652173913043
2002,Costa Rica,Midfielder,30.4,27.695652173913043
2002,Croatia,Defender,27.375,28.130434782608695
2002,Croatia,Forward,28.333333333333332,28.130434782608695
2002,Croatia,Goalkeeper,26.0,28.130434782608695
2002,Croatia,Midfielder,30.0,28.130434782608695
2002,Denmark,Defender,29.857142857142858,28.08695652173913
2002,Denmark,Forward,25.5,28.08695652173913
2002,Denmark,Goalkeeper,29.0,28.08695652173913
2002,Denmark,Midfielder,27.555555555555557,28.08695652173913
2002,Ecuador,Defender,27.0,27.956521739130434
2002,Ecuador,Forward,26.8,27.956521739130434
2002,Ecuador,Goalkeeper,28.333333333333332,27.956521739130434
2002,Ecuador,Midfielder,29.375,27.956521739130434
2002,England,Defender,26.5,27.304347826086957
2002,England,Forward,26.4,27.304347826086957
2002,England,Goalkeeper,35.666666666666664,27.304347826086957
2002,England,Midfielder,25.285714285714285,27.304347826086957
2002,France,Defender,29.25,28.956521739130434
2002,France,Forward,25.8,28.956521739130434
2002,France,Goalkeeper,30.333333333333332,28.956521739130434
2002,France,Midfielder,30.285714285714285,28.956521739130434
2002,Germany,Defender,27.333333333333332,28.26086956521739
2002,Germany,Forward,27.8,28.26086956521739
2002,Germany,Goalkeeper,31.333333333333332,28.26086956521739
2002,Germany,Midfielder,28.11111111111111,28.26086956521739
2002,Italy,Defender,28.25,28.17391304347826
2002,Italy,Forward,28.166666666666668,28.17391304347826
2002,Italy,Goalkeeper,26.666666666666668,28.17391304347826
2002,Italy,Midfielder,28.833333333333332,28.17391304347826
2002,Japan,Defender,26.571428571428573,25.869565217391305
2002,Japan,Forward,28.0,25.869565217391305
2002,Japan,Goalkeeper,25.333333333333332,25.869565217391305
2002,Japan,Midfielder,24.555555555555557,25.869565217391305
2002,Mexico,Defender,27.0,29.043478260869566
2002,Mexico,Forward,30.25,29.043478260869566
2002,Mexico,Goalkeeper,31.333333333333332,29.043478260869566
2002,Mexico,Midfielder,29.1,29.043478260869566
2002,Nigeria,Defender,24.375,24.043478260869566
2002,Nigeria,Forward,23.0,24.043478260869566
2002,Nigeria,Goalkeeper,24.333333333333332,24.043478260869566
2002,Nigeria,Midfielder,24.125,24.043478260869566
2002,Paraguay,Defender,27.88888888888889,28.217391304347824
2002,Paraguay,Forward,25.75,28.217391304347824
2002,Paraguay,Goalkeeper,31.333333333333332,28.217391304347824
2002,Paraguay,Midfielder,28.714285714285715,28.217391304347824
2002,Poland,Defender,28.88888888888889,28.73913043478261
2002,Poland,Forward,26.8,28.73913043478261
2002,Poland,Goalkeeper,31.0,28.73913043478261
2002,Poland,Midfielder,29.0,28.73913043478261
2002,Portugal,Defender,27.625,28.391304347826086
2002,Portugal,Forward,28.666666666666668,28.391304347826086
2002,Portugal,Goalkeeper,28.666666666666668,28.391304347826086
2002,Portugal,Midfielder,28.88888888888889,28.391304347826086
2002,Republic of Ireland,Defender,27.25,27.52173913043478
2002,Republic of Ireland,Forward,26.5,27.52173913043478
2002,Republic of Ireland,Goalkeeper,30.666666666666668,27.52173913043478
2002,Republic of Ireland,Midfielder,27.125,27.52173913043478
2002,Russia,Defender,30.285714285714285,27.956521739130434
2002,Russia,Forward,22.0,27.956521739130434
2002,Russia,Goalkeeper,32.0,27.956521739130434
2002,Russia,Midfielder,27.444444444444443,27.956521739130434
2002,Saudi Arabia,Defender,26.11111111111111,26.434782608695652
2002,Saudi Arabia,Forward,28.0,26.434782608695652
2002,Saudi Arabia,Goalkeeper,27.333333333333332,26.434782608695652
2002,Saudi Arabia,Midfielder,25.571428571428573,26.434782608695652
2002,Senegal,Defender,25.857142857142858,25.347826086956523
2002,Senegal,Forward,24.8,25.347826086956523
2002,Senegal,Goalkeeper,27.0,25.347826086956523
2002,Senegal,Midfielder,24.625,25.347826086956523
2002,Slovenia,Defender,28.0,28.695652173913043
2002,Slovenia,Forward,27.6,28.695652173913043
2002,Slovenia,Goalkeeper,30.333333333333332,28.695652173913043
2002,Slovenia,Midfielder,29.571428571428573,28.695652173913043
2002,South Africa,Defender,26.571428571428573,26.82608695652174
2002,South Africa,Forward,26.0,26.82608695652174
2002,South Africa,Goalkeeper,31.0,26.82608695652174
2002,South Africa,Midfielder,26.0,26.82608695652174
2002,South Korea,Defender,27.666666666666668,27.130434782608695
2002,South Korea,Forward,25.666666666666668,27.130434782608695
2002,South Korea,Goalkeeper,30.666666666666668,27.130434782608695
2002,South Korea,Midfielder,25.8,27.130434782608695
2002,Spain,Defender,29.5,27.130434782608695
2002,Spain,Forward,25.25,27.130434782608695
2002,Spain,Goalkeeper,27.333333333333332,27.130434782608695
2002,Spain,Midfielder,26.4,27.130434782608695
2002,Sweden,Defender,28.25,27.304347826086957
2002,Sweden,Forward,27.25,27.304347826086957
2002,Sweden,Goalkeeper,26.666666666666668,27.304347826086957
2002,Sweden,Midfielder,26.625,27.304347826086957
2002,Tunisia,Defender,27.555555555555557,27.434782608695652
2002,Tunisia,Forward,26.4,27.434782608695652
2002,Tunisia,Goalkeeper,29.666666666666668,27.434782608695652
2002,Tunisia,Midfielder,27.0,27.434782608695652
2002,Turkey,Defender,28.666666666666668,28.26086956521739
2002,Turkey,Forward,27.4,28.26086956521739
2002,Turkey,Goalkeeper,28.0,28.26086956521739
2002,Turkey,Midfielder,28.555555555555557,28.26086956521739
2002,United States,Defender,28.7,28.82608695652174
2002,United States,Forward,28.0,28.82608695652174
2002,United States,Goalkeeper,32.333333333333336,28.82608695652174
2002,United States,Midfielder,27.833333333333332,28.82608695652174
2002,Uruguay,Defender,26.5,25.82608695652174
2002,Uruguay,Forward,25.714285714285715,25.82608695652174
2002,Uruguay,Goalkeeper,24.0,25.82608695652174
2002,Uruguay,Midfielder,26.142857142857142,25.82608695652174
2006,Angola,Defender,27.25,26.73913043478261
2006,Angola,Forward,25.833333333333332,26.73913043478261
2006,Angola,Goalkeeper,27.333333333333332,26.73913043478261
2006,Angola,Midfielder,26.666666666666668,26.73913043478261
2006,Argentina,Defender,27.11111111111111,26.565217391304348
2006,Argentina,Forward,25.5,26.565217391304348
2006,Argentina,Goalkeeper,27.666666666666668,26.565217391304348
2006,Argentina,Midfielder,26.2,26.565217391304348
2006,Australia,Defender,28.333333333333332,28.652173913043477
2006,Australia,Forward,28.2,28.652173913043477
2006,Australia,Goalkeeper,33.0,28.652173913043477
2006,Australia,Midfielder,27.333333333333332,28.652173913043477
2006,Brazil,Defender,29.25,28.695652173913043
2006,Brazil,Forward,24.75,28.695652173913043
2006,Brazil,Goalkeeper,31.0,28.695652173913043
2006,Brazil,Midfielder,29.25,28.695652173913043
2006,Costa Rica,Defender,27.125,28.08695652173913
2006,Costa Rica,Forward,28.0,28.08695652173913
2006,Costa Rica,Goalkeeper,33.0,28.08695652173913
2006,Costa Rica,Midfielder,27.142857142857142,28.08695652173913
2006,Croatia,Defender,28.875,27.91304347826087
2006,Croatia,Forward,28.0,27.91304347826087
2006,Croatia,Goalkeeper,29.333333333333332,27.91304347826087
2006,Croatia,Midfielder,26.142857142857142,27.91304347826087
2006,Czech Republic,Defender,27.571428571428573,28.869565217391305
2006,Czech Republic,Forward,30.0,28.869565217391305
2006,Czech Republic,Goalkeeper,29.666666666666668,28.869565217391305
2006,Czech Republic,Midfielder,29.0,28.869565217391305
2006,Ecuador,Defender,29.125,27.0
2006,Ecuador,Forward,26.2,27.0
2006,Ecuador,Goalkeeper,26.0,27.0
2006,Ecuador,Midfielder,25.571428571428573,27.0
2006,England,Defender,28.142857142857142,25.869565217391305
2006,England,Forward,22.5,25.869565217391305
2006,England,Goalkeeper,28.0,25.869565217391305
2006,England,Midfielder,24.88888888888889,25.869565217391305
2006,France,Defender,28.375,29.217391304347824
2006,France,Forward,29.0,29.217391304347824
2006,France,Goalkeeper,32.0,29.217391304347824
2006,France,Midfielder,29.142857142857142,29.217391304347824
2006,Germany,Defender,24.875,26.956521739130434
2006,Germany,Forward,28.0,26.956521739130434
2006,Germany,Goalkeeper,33.666666666666664,26.956521739130434
2006,Germany,Midfielder,26.0,26.956521739130434
2006,Ghana,Defender,25.9,25.347826086956523
2006,Ghana,Forward,26.2,25.347826086956523
2006,Ghana,Goalkeeper,26.0,25.347826086956523
2006,Ghana,Midfielder,23.0,25.347826086956523
2006,Iran,Defender,28.166666666666668,27.17391304347826
2006,Iran,Forward,28.833333333333332,27.17391304347826
2006,Iran,Goalkeeper,26.666666666666668,27.17391304347826
2006,Iran,Midfielder,25.375,27.17391304347826
2006,Italy,Defender,29.25,28.782608695652176
2006,Italy,Forward,29.166666666666668,28.782608695652176
2006,Italy,Goalkeeper,29.333333333333332,28.782608695652176
2006,Italy,Midfielder,27.5,28.782608695652176
2006,Ivory Coast,Defender,26.333333333333332,25.956521739130434
2006,Ivory Coast,Forward,26.0,25.956521739130434
2006,Ivory Coast,Goalkeeper,29.333333333333332,25.956521739130434
2006,Ivory Coast,Midfielder,23.666666666666668,25.956521739130434
2006,Japan,Defender,27.0,27.73913043478261
2006,Japan,Forward,26.8,27.73913043478261
2006,Japan,Goalkeeper,31.333333333333332,27.73913043478261
2006,Japan,Midfielder,27.714285714285715,27.73913043478261
2006,Mexico,Defender,27.375,27.91304347826087
2006,Mexico,Forward,29.0,27.91304347826087
2006,Mexico,Goalkeeper,26.333333333333332,27.91304347826087
2006,Mexico,Midfielder,28.5,27.91304347826087
2006,Netherlands,Defender,27.375,27.130434782608695
2006,Netherlands,Forward,25.4,27.130434782608695
2006,Netherlands,Goalkeeper,31.666666666666668,27.130434782608695
2006,Netherlands,Midfielder,26.142857142857142,27.130434782608695
2006,Paraguay,Defender,29.0,27.17391304347826
2006,Paraguay,Forward,24.6,27.17391304347826
2006,Paraguay,Goalkeeper,31.0,27.17391304347826
2006,Paraguay,Midfielder,25.285714285714285,27.17391304347826
2006,Poland,Defender,29.0,27.17391304347826
2006,Poland,Forward,26.0,27.17391304347826
2006,Poland,Goalkeeper,23.666666666666668,27.17391304347826
2006,Poland,Midfielder,27.625,27.17391304347826
2006,Portugal,Defender,27.571428571428573,28.434782608695652
2006,Portugal,Forward,27.4,28.434782608695652
2006,Portugal,Goalkeeper,31.666666666666668,28.434782608695652
2006,Portugal,Midfielder,28.625,28.434782608695652
2006,Saudi Arabia,Defender,26.88888888888889,26.956521739130434
2006,Saudi Arabia,Forward,26.25,26.956521739130434
2006,Saudi Arabia,Goalkeeper,28.333333333333332,26.956521739130434
2006,Saudi Arabia,Midfielder,26.857142857142858,26.956521739130434
2006,Serbia and Montenegro,Defender,28.0,28.47826086956522
2006,Serbia and Montenegro,Forward,28.5,28.47826086956522
2006,Serbia and Montenegro,Goalkeeper,29.0,28.47826086956522
2006,Serbia and Montenegro,Midfielder,28.75,28.47826086956522
2006,South Korea,Defender,27.375,26.434782608695652
2006,South Korea,Forward,25.666666666666668,26.434782608695652
2006,South Korea,Goalkeeper,27.666666666666668,26.434782608695652
2006,South Korea,Midfielder,25.333333333333332,26.434782608695652
2006,Spain,Defender,26.875,26.26086956521739
2006,Spain,Forward,25.333333333333332,26.26086956521739
2006,Spain,Goalkeeper,28.666666666666668,26.26086956521739
2006,Spain,Midfielder,25.22222222222222,26.26086956521739
2006,Sweden,Defender,27.571428571428573,28.17391304347826
2006,Sweden,Forward,28.4,28.17391304347826
2006,Sweden,Goalkeeper,26.666666666666668,28.17391304347826
2006,Sweden,Midfielder,29.125,28.17391304347826
2006,Switzerland,Defender,25.5,25.52173913043478
2006,Switzerland,Forward,26.75,25.52173913043478
2006,Switzerland,Goalkeeper,28.0,25.52173913043478
2006,Switzerland,Midfielder,24.0,25.52173913043478
2006,Togo,Defender,25.857142857142858,25.956521739130434
2006,Togo,Forward,25.6,25.956521739130434
2006,Togo,Goalkeeper,26.333333333333332,25.956521739130434
2006,Togo,Midfielder,26.125,25.956521739130434
2006,Trinidad and Tobago,Defender,31.428571428571427,29.695652173913043
2006,Trinidad and Tobago,Forward,27.5,29.695652173913043
2006,Trinidad and Tobago,Goalkeeper,33.666666666666664,29.695652173913043
2006,Trinidad and Tobago,Midfielder,28.142857142857142,29.695652173913043
2006,Tunisia,Defender,26.625,27.434782608695652
2006,Tunisia,Forward,24.4,27.434782608695652
2006,Tunisia,Goalkeeper,31.666666666666668,27.434782608695652
2006,Tunisia,Midfielder,28.714285714285715,27.434782608695652
2006,Ukraine,Defender,25.571428571428573,26.391304347826086
2006,Ukraine,Forward,27.166666666666668,26.391304347826086
2006,Ukraine,Goalkeeper,24.333333333333332,26.391304347826086
2006,Ukraine,Midfielder,27.428571428571427,26.391304347826086
2006,United States,Defender,28.22222222222222,28.608695652173914
2006,United States,Forward,28.25,28.608695652173914
2006,United States,Goalkeeper,32.666666666666664,28.608695652173914
2006,United States,Midfielder,27.571428571428573,28.608695652173914
2010,Algeria,Defender,26.5,26.73913043478261
2010,Algeria,Forward,28.0,26.73913043478261
2010,Algeria,Goalkeeper,27.666666666666668,26.73913043478261
2010,Algeria,Midfielder,26.0,26.73913043478261
2010,Argentina,Defender,28.875,27.565217391304348
2010,Argentina,Forward,27.0,27.565217391304348
2010,Argentina,Goalkeeper,27.333333333333332,27.565217391304348
2010,Argentina,Midfielder,26.5,27.565217391304348
2010,Australia,Defender,30.375,29.130434782608695
2010,Australia,Forward,27.25,29.130434782608695
2010,Australia,Goalkeeper,30.666666666666668,29.130434782608695
2010,Australia,Midfielder,28.25,29.130434782608695
2010,Brazil,Defender,29.375,29.17391304347826
2010,Brazil,Forward,28.25,29.17391304347826
2010,Brazil,Goalkeeper,30.333333333333332,29.17391304347826
2010,Brazil,Midfielder,29.0,29.17391304347826
2010,Cameroon,Defender,25.875,25.565217391304348
2010,Cameroon,Forward,25.2,25.565217391304348
2010,Cameroon,Goalkeeper,29.0,25.565217391304348
2010,Cameroon,Midfielder,24.0,25.565217391304348
2010,Chile,Defender,27.4,26.434782608695652
2010,Chile,Forward,26.75,26.434782608695652
2010,Chile,Goalkeeper,27.0,26.434782608695652
2010,Chile,Midfielder,25.727272727272727,26.434782608695652
2010,Denmark,Defender,27.0,28.347826086956523
2010,Denmark,Forward,28.333333333333332,28.347826086956523
2010,Denmark,Goalkeeper,31.666666666666668,28.347826086956523
2010,Denmark,Midfielder,28.3,28.347826086956523
2010,England,Defender,29.375,29.0
2010,England,Forward,28.5,29.0
2010,England,Goalkeeper,31.0,29.0
2010,England,Midfielder,28.125,29.0
2010,France,Defender,29.25,28.17391304347826
2010,France,Forward,29.8,28.17391304347826
2010,France,Goalkeeper,26.0,28.17391304347826
2010,France,Midfielder,26.714285714285715,28.17391304347826
2010,Germany,Defender,24.75,25.347826086956523
2010,Germany,Forward,28.0,25.347826086956523
2010,Germany,Goalkeeper,29.666666666666668,25.347826086956523
2010,Germany,Midfielder,23.0,25.347826086956523
2010,Ghana,Defender,25.125,24.91304347826087
2010,Ghana,Forward,25.0,24.91304347826087
2010,Ghana,Goalkeeper,25.0,24.91304347826087
2010,Ghana,Midfielder,24.625,24.91304347826087
2010,Greece,Defender,27.4,28.043478260869566
2010,Greece,Forward,28.2,28.043478260869566
2010,Greece,Goalkeeper,30.0,28.043478260869566
2010,Greece,Midfielder,28.0,28.043478260869566
2010,Honduras,Defender,27.0,28.391304347826086
2010,Honduras,Forward,30.0,28.391304347826086
2010,Honduras,Goalkeeper,30.0,28.391304347826086
2010,Honduras,Midfielder,28.142857142857142,28.391304347826086
2010,Italy,Defender,27.857142857142858,28.73913043478261
2010,Italy,Forward,29.0,28.73913043478261
2010,Italy,Goalkeeper,30.666666666666668,28.73913043478261
2010,Italy,Midfielder,28.625,28.73913043478261
2010,Ivory Coast,Defender,27.555555555555557,27.17391304347826
2010,Ivory Coast,Forward,26.6,27.17391304347826
2010,Ivory Coast,Goalkeeper,28.666666666666668,27.17391304347826
2010,Ivory Coast,Midfielder,26.333333333333332,27.17391304347826
2010,Japan,Defender,27.285714285714285,28.17391304347826
2010,Japan,Forward,26.5,28.17391304347826
2010,Japan,Goalkeeper,32.0,28.17391304347826
2010,Japan,Midfielder,28.857142857142858,28.17391304347826
2010,Mexico,Defender,26.555555555555557,27.52173913043478
2010,Mexico,Forward,29.0,27.52173913043478
2010,Mexico,Goalkeeper,31.0,27.52173913043478
2010,Mexico,Midfielder,26.0,27.52173913043478
2010,Netherlands,Defender,29.428571428571427,28.130434782608695
2010,Netherlands,Forward,26.2,28.130434782608695
2010,Netherlands,Goalkeeper,31.666666666666668,28.130434782608695
2010,Netherlands,Midfielder,26.875,28.130434782608695
2010,New Zealand,Defender,27.571428571428573,27.91304347826087
2010,New Zealand,Forward,26.25,27.91304347826087
2010,New Zealand,Goalkeeper,32.0,27.91304347826087
2010,New Zealand,Midfielder,27.555555555555557,27.91304347826087
2010,Nigeria,Defender,26.571428571428573,26.391304347826086
2010,Nigeria,Forward,26.75,26.391304347826086
2010,Nigeria,Goalkeeper,27.0,26.391304347826086
2010,Nigeria,Midfielder,25.2,26.391304347826086
2010,North Korea,Defender,25.625,25.347826086956523
2010,North Korea,Forward,25.0,25.347826086956523
2010,North Korea,Goalkeeper,25.666666666666668,25.347826086956523
2010,North Korea,Midfielder,25.125,25.347826086956523
2010,Paraguay,Defender,31.125,28.869565217391305
2010,Paraguay,Forward,25.666666666666668,28.869565217391305
2010,Paraguay,Goalkeeper,32.0,28.869565217391305
2010,Paraguay,Midfielder,27.5,28.869565217391305
2010,Portugal,Defender,28.125,28.217391304347824
2010,Portugal,Forward,28.0,28.217391304347824
2010,Portugal,Goalkeeper,27.666666666666668,28.217391304347824
2010,Portugal,Midfielder,28.555555555555557,28.217391304347824
2010,Serbia,Defender,25.428571428571427,26.52173913043478
2010,Serbia,Forward,28.75,26.52173913043478
2010,Serbia,Goalkeeper,29.0,26.52173913043478
2010,Serbia,Midfielder,25.555555555555557,26.52173913043478
2010,Slovakia,Defender,27.428571428571427,26.652173913043477
2010,Slovakia,Forward,27.0,26.652173913043477
2010,Slovakia,Goalkeeper,26.333333333333332,26.652173913043477
2010,Slovakia,Midfielder,26.0,26.652173913043477
2010,Slovenia,Defender,27.5,27.17391304347826
2010,Slovenia,Forward,25.5,27.17391304347826
2010,Slovenia,Goalkeeper,29.333333333333332,27.17391304347826
2010,Slovenia,Midfielder,27.333333333333332,27.17391304347826
2010,South Africa,Defender,27.25,27.434782608695652
2010,South Africa,Forward,27.666666666666668,27.434782608695652
2010,South Africa,Goalkeeper,27.333333333333332,27.434782608695652
2010,South Africa,Midfielder,27.555555555555557,27.434782608695652
2010,South Korea,Defender,28.142857142857142,27.47826086956522
2010,South Korea,Forward,27.6,27.47826086956522
2010,South Korea,Goalkeeper,29.666666666666668,27.47826086956522
2010,South Korea,Midfielder,26.0,27.47826086956522
2010,Spain,Defender,27.714285714285715,26.304347826086957
2010,Spain,Forward,25.75,26.304347826086957
2010,Spain,Goalkeeper,28.333333333333332,26.304347826086957
2010,Spain,Midfielder,24.77777777777778,26.304347826086957
2010,Switzerland,Defender,27.571428571428573,27.130434782608695
2010,Switzerland,Forward,28.75,27.130434782608695
2010,Switzerland,Goalkeeper,27.0,27.130434782608695
2010,Switzerland,Midfielder,26.11111111111111,27.130434782608695
2010,United States,Defender,28.375,27.26086956521739
2010,United States,Forward,25.75,27.26086956521739
2010,United States,Goalkeeper,31.666666666666668,27.26086956521739
2010,United States,Midfielder,25.25,27.26086956521739
2010,Uruguay,Defender,27.428571428571427,27.08695652173913
2010,Uruguay,Forward,27.2,27.08695652173913
2010,Uruguay,Goalkeeper,27.666666666666668,27.08695652173913
2010,Uruguay,Midfielder,26.5,27.08695652173913
2014,Algeria,Defender,27.0,26.565217391304348
2014,Algeria,Forward,25.666666666666668,26.565217391304348
2014,Algeria,Goalkeeper,28.666666666666668,26.565217391304348
2014,Algeria,Midfielder,25.77777777777778,26.565217391304348
2014,Argentina,Defender,29.25,28.82608695652174
2014,Argentina,Forward,28.2,28.82608695652174
2014,Argentina,Goalkeeper,30.333333333333332,28.82608695652174
2014,Argentina,Midfielder,28.142857142857142,28.82608695652174
2014,Australia,Defender,26.0,26.391304347826086
2014,Australia,Forward,22.0,26.391304347826086
2014,Australia,Goalkeeper,27.0,26.391304347826086
2014,Australia,Midfielder,27.272727272727273,26.391304347826086
2014,Belgium,Defender,28.75,25.91304347826087
2014,Belgium,Forward,22.333333333333332,25.91304347826087
2014,Belgium,Goalkeeper,25.666666666666668,25.91304347826087
2014,Belgium,Midfielder,24.666666666666668,25.91304347826087
2014,Bosnia and Herzegovina,Defender,26.25,27.043478260869566
2014,Bosnia and Herzegovina,Forward,27.333333333333332,27.043478260869566
2014,Bosnia and Herzegovina,Goalkeeper,29.333333333333332,27.043478260869566
2014,Bosnia and Herzegovina,Midfielder,26.88888888888889,27.043478260869566
2014,Brazil,Defender,29.875,28.391304347826086
2014,Brazil,Forward,26.0,28.391304347826086
2014,Brazil,Goalkeeper,32.333333333333336,28.391304347826086
2014,Brazil,Midfielder,26.714285714285715,28.391304347826086
2014,Cameroon,Defender,27.125,26.565217391304348
2014,Cameroon,Forward,26.0,26.565217391304348
2014,Cameroon,Goalkeeper,26.0,26.565217391304348
2014,Cameroon,Midfielder,26.666666666666668,26.565217391304348
2014,Chile,Defender,27.4,28.043478260869566
2014,Chile,Forward,28.75,28.043478260869566
2014,Chile,Goalkeeper,30.0,28.043478260869566
2014,Chile,Midfielder,27.545454545454547,28.043478260869566
2014,Colombia,Defender,27.857142857142858,27.434782608695652
2014,Colombia,Forward,27.4,27.434782608695652
2014,Colombia,Goalkeeper,31.333333333333332,27.434782608695652
2014,Colombia,Midfielder,25.625,27.434782608695652
2014,Costa Rica,Defender,27.77777777777778,27.47826086956522
2014,Costa Rica,Forward,25.666666666666668,27.47826086956522
2014,Costa Rica,Goalkeeper,29.333333333333332,27.47826086956522
2014,Costa Rica,Midfielder,27.125,27.47826086956522
2014,Croatia,Defender,27.714285714285715,27.347826086956523
2014,Croatia,Forward,28.8,27.347826086956523
2014,Croatia,Goalkeeper,28.666666666666668,27.347826086956523
2014,Croatia,Midfielder,25.625,27.347826086956523
2014,Ecuador,Defender,30.333333333333332,27.782608695652176
2014,Ecuador,Forward,25.666666666666668,27.782608695652176
2014,Ecuador,Goalkeeper,27.333333333333332,27.782608695652176
2014,Ecuador,Midfielder,27.09090909090909,27.782608695652176
2014,England,Defender,26.714285714285715,26.652173913043477
2014,England,Forward,27.5,26.652173913043477
2014,England,Goalkeeper,28.0,26.652173913043477
2014,England,Midfielder,25.77777777777778,26.652173913043477
2014,France,Defender,26.375,26.82608695652174
2014,France,Forward,26.25,26.82608695652174
2014,France,Goalkeeper,30.333333333333332,26.82608695652174
2014,France,Midfielder,26.25,26.82608695652174
2014,Germany,Defender,25.444444444444443,26.217391304347824
2014,Germany,Forward,30.0,26.217391304347824
2014,Germany,Goalkeeper,29.0,26.217391304347824
2014,Germany,Midfielder,25.22222222222222,26.217391304347824
2014,Ghana,Defender,25.0,25.652173913043477
2014,Ghana,Forward,25.0,25.652173913043477
2014,Ghana,Goalkeeper,27.0,25.652173913043477
2014,Ghana,Midfielder,25.818181818181817,25.652173913043477
2014,Greece,Defender,28.714285714285715,28.52173913043478
2014,Greece,Forward,30.5,28.52173913043478
2014,Greece,Goalkeeper,25.666666666666668,28.52173913043478
2014,Greece,Midfielder,28.444444444444443,28.52173913043478
2014,Honduras,Defender,29.375,28.695652173913043
2014,Honduras,Forward,29.75,28.695652173913043
